Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
27.01.2019 22:30;27.01.2019 22:45;1.187,25;326,75;544,75;4.712,75;0,00;52,25;2.356,50;3.663,75;1.975,50;1.354,00;82,50;410,50
27.01.2019 22:45;27.01.2019 23:00;1.185,50;329,25;560,75;4.688,25;0,00;52,25;2.355,75;3.617,25;1.966,25;1.338,25;58,50;410,50
27.01.2019 23:00;27.01.2019 23:15;1.182,25;347,00;556,25;4.666,75;0,00;52,50;2.360,00;3.537,25;1.883,75;1.255,75;80,50;413,50
27.01.2019 23:15;27.01.2019 23:30;1.181,75;338,50;534,50;4.654,75;0,00;52,50;2.357,00;3.492,75;1.776,75;1.220,25;115,00;414,00
27.01.2019 23:30;27.01.2019 23:45;1.178,25;339,25;519,25;4.647,25;0,00;52,50;2.357,75;3.476,00;1.684,25;1.219,00;130,75;414,25
27.01.2019 23:45;28.01.2019 00:00;1.181,50;343,00;479,25;4.659,25;0,00;52,50;2.352,00;3.465,50;1.633,50;1.206,00;73,50;414,75
28.01.2019 00:00;28.01.2019 00:15;1.178,00;350,00;395,00;4.682,00;0,00;52,50;2.360,00;3.461,75;1.455,25;1.210,75;30,50;415,50
28.01.2019 00:15;28.01.2019 00:30;1.176,25;346,00;333,00;4.711,25;0,00;51,75;2.356,75;3.423,75;1.387,75;1.210,50;50,25;415,50
28.01.2019 00:30;28.01.2019 00:45;1.176,75;338,75;301,75;4.722,25;0,00;51,75;2.356,00;3.423,75;1.368,50;1.212,00;26,25;414,75
28.01.2019 00:45;28.01.2019 01:00;1.174,25;336,75;284,00;4.742,00;0,00;52,00;2.359,50;3.400,25;1.367,75;1.212,75;8,75;417,00
28.01.2019 01:00;28.01.2019 01:15;1.169,75;341,00;249,25;4.777,00;0,00;51,25;2.364,75;3.397,00;1.355,50;1.210,00;101,75;416,75
28.01.2019 01:15;28.01.2019 01:30;1.167,00;325,25;236,75;4.827,50;0,00;51,50;2.364,75;3.378,50;1.346,50;1.208,75;5,00;420,25
28.01.2019 01:30;28.01.2019 01:45;1.172,75;316,75;226,75;4.887,75;0,00;51,75;2.359,25;3.358,75;1.326,00;1.212,25;23,50;420,50
28.01.2019 01:45;28.01.2019 02:00;1.174,50;325,00;210,75;4.897,75;0,00;52,00;2.359,25;3.347,50;1.308,00;1.211,25;0,00;417,50
28.01.2019 02:00;28.01.2019 02:15;1.164,25;343,25;204,00;4.892,50;0,00;52,00;2.358,50;3.318,25;1.245,50;1.207,00;8,50;416,75
28.01.2019 02:15;28.01.2019 02:30;1.167,25;324,00;183,50;4.907,50;0,00;52,00;2.357,75;3.337,50;1.238,50;1.210,25;0,00;416,75
28.01.2019 02:30;28.01.2019 02:45;1.168,25;327,25;169,75;4.887,00;0,00;52,00;2.359,75;3.347,00;1.238,75;1.214,00;0,00;413,50
28.01.2019 02:45;28.01.2019 03:00;1.174,50;322,00;162,00;4.886,25;0,00;52,00;2.358,75;3.337,50;1.232,00;1.218,75;0,00;414,75
28.01.2019 03:00;28.01.2019 03:15;1.168,00;360,25;155,75;4.895,50;0,00;52,00;2.358,50;3.230,50;1.227,00;1.236,25;0,00;414,75
28.01.2019 03:15;28.01.2019 03:30;1.171,50;342,75;141,25;4.876,00;0,00;52,00;2.358,50;3.235,25;1.226,50;1.239,50;7,50;407,00
28.01.2019 03:30;28.01.2019 03:45;1.171,25;352,50;139,50;4.827,00;0,00;51,75;2.347,50;3.246,25;1.238,75;1.242,75;2,00;411,50
28.01.2019 03:45;28.01.2019 04:00;1.168,75;356,25;137,75;4.791,75;0,00;51,75;2.347,75;3.251,50;1.251,50;1.251,00;2,00;414,25
28.01.2019 04:00;28.01.2019 04:15;1.169,00;353,75;120,75;4.751,25;0,00;52,00;2.362,50;3.249,00;1.287,25;1.255,75;4,25;411,50
28.01.2019 04:15;28.01.2019 04:30;1.171,00;349,50;112,00;4.694,75;0,00;52,50;2.366,75;3.243,00;1.311,25;1.292,25;12,00;411,50
28.01.2019 04:30;28.01.2019 04:45;1.173,00;350,75;109,75;4.640,00;0,00;52,50;2.368,25;3.250,75;1.314,25;1.277,00;33,25;412,25
28.01.2019 04:45;28.01.2019 05:00;1.171,75;326,25;129,50;4.569,25;0,00;52,50;2.367,75;3.289,50;1.416,00;1.301,75;75,00;412,75
28.01.2019 05:00;28.01.2019 05:15;1.169,75;315,25;129,75;4.475,50;0,00;52,50;2.365,75;3.339,50;1.535,75;1.381,75;56,25;412,75
28.01.2019 05:15;28.01.2019 05:30;1.168,50;314,00;192,75;4.425,00;0,00;52,50;2.367,50;3.401,50;1.700,00;1.431,75;51,75;407,25
28.01.2019 05:30;28.01.2019 05:45;1.166,50;315,25;266,00;4.381,75;0,00;52,50;2.368,25;3.466,50;1.855,00;1.483,75;132,25;409,50
28.01.2019 05:45;28.01.2019 06:00;1.170,50;317,25;325,25;4.317,25;0,00;52,50;2.368,50;3.584,25;2.089,25;1.508,75;298,50;412,50
28.01.2019 06:00;28.01.2019 06:15;1.174,75;320,50;381,00;4.364,00;0,00;52,00;2.350,75;3.740,50;2.437,00;1.630,50;207,50;409,50
28.01.2019 06:15;28.01.2019 06:30;1.177,75;333,25;409,50;4.348,50;0,00;52,00;2.364,00;3.794,25;2.721,25;1.706,00;287,00;411,25
28.01.2019 06:30;28.01.2019 06:45;1.184,00;327,75;416,50;4.350,75;0,00;52,75;2.367,50;3.933,25;2.844,50;1.776,00;346,25;411,75
28.01.2019 06:45;28.01.2019 07:00;1.182,50;322,50;421,00;4.347,50;0,00;52,75;2.370,00;3.969,25;2.895,75;1.896,75;546,75;410,50
28.01.2019 07:00;28.01.2019 07:15;1.190,75;316,50;459,75;4.308,50;0,00;52,50;2.362,25;3.922,25;2.951,50;2.099,00;786,25;409,00
28.01.2019 07:15;28.01.2019 07:30;1.196,25;315,50;513,75;4.272,50;0,00;51,75;2.362,00;3.906,50;3.012,50;2.152,50;792,50;410,75
28.01.2019 07:30;28.01.2019 07:45;1.191,75;315,00;538,25;4.253,00;0,00;52,00;2.365,75;3.932,25;3.042,75;2.222,75;831,00;411,75
28.01.2019 07:45;28.01.2019 08:00;1.199,25;320,50;545,00;4.226,50;2,50;52,50;2.366,75;3.945,50;3.094,50;2.287,75;783,25;413,00
28.01.2019 08:00;28.01.2019 08:15;1.199,25;324,75;559,75;4.211,50;15,25;52,50;2.359,50;3.937,50;3.181,50;2.361,50;1.094,75;410,50
28.01.2019 08:15;28.01.2019 08:30;1.205,50;330,00;620,00;4.189,50;54,50;52,50;2.366,25;3.956,50;3.237,50;2.377,50;1.109,50;414,25
28.01.2019 08:30;28.01.2019 08:45;1.201,25;324,50;727,75;4.156,50;122,00;52,25;2.365,00;3.967,25;3.280,00;2.381,25;1.061,25;414,00
28.01.2019 08:45;28.01.2019 09:00;1.199,25;319,00;837,75;4.111,50;202,00;53,00;2.364,25;3.959,25;3.324,25;2.381,50;935,25;413,00
28.01.2019 09:00;28.01.2019 09:15;1.200,50;324,50;893,25;4.087,25;295,50;53,25;2.364,25;3.965,50;3.332,00;2.358,75;1.021,00;414,75
28.01.2019 09:15;28.01.2019 09:30;1.194,50;318,25;991,00;4.066,25;387,50;53,25;2.364,00;3.959,50;3.319,75;2.341,75;983,50;414,00
28.01.2019 09:30;28.01.2019 09:45;1.192,00;318,75;1.060,00;4.076,50;483,50;53,50;2.360,75;3.969,00;3.318,50;2.307,00;1.068,00;413,00
28.01.2019 09:45;28.01.2019 10:00;1.199,50;316,75;1.129,50;4.043,50;603,50;53,50;2.361,50;3.980,75;3.320,00;2.278,75;1.024,25;412,50
28.01.2019 10:00;28.01.2019 10:15;1.199,00;321,75;1.180,50;3.982,00;694,75;53,00;2.358,25;3.977,50;3.301,50;2.250,00;707,75;412,75
28.01.2019 10:15;28.01.2019 10:30;1.195,25;318,00;1.209,50;3.897,75;798,25;53,25;2.359,00;4.026,75;3.297,00;2.238,00;660,25;408,75
28.01.2019 10:30;28.01.2019 10:45;1.173,50;318,25;1.211,25;3.832,50;871,25;54,00;2.363,00;4.074,75;3.299,50;2.238,25;564,00;405,50
28.01.2019 10:45;28.01.2019 11:00;1.159,75;316,75;1.215,75;3.801,25;1.005,00;54,25;2.361,50;4.086,75;3.310,75;2.238,75;495,25;405,75
28.01.2019 11:00;28.01.2019 11:15;1.158,75;311,75;1.222,50;3.777,50;1.064,50;54,50;2.362,50;4.108,00;3.326,50;2.228,00;154,75;409,00
28.01.2019 11:15;28.01.2019 11:30;1.154,00;310,00;1.221,00;3.809,75;1.109,50;54,75;2.367,50;4.127,50;3.313,50;2.233,00;133,75;409,50
28.01.2019 11:30;28.01.2019 11:45;1.147,75;309,00;1.228,75;3.831,25;1.209,25;54,75;2.368,25;4.132,75;3.290,50;2.229,25;138,00;415,25
28.01.2019 11:45;28.01.2019 12:00;1.152,75;311,50;1.233,75;3.836,50;1.311,25;55,00;2.368,25;4.141,00;3.267,00;2.199,25;111,50;412,00
28.01.2019 12:00;28.01.2019 12:15;1.141,50;315,50;1.225,25;3.927,00;1.287,75;55,75;2.367,00;4.167,00;3.275,50;2.244,00;203,50;419,00
28.01.2019 12:15;28.01.2019 12:30;1.137,50;315,50;1.221,00;3.973,00;1.299,75;55,75;2.367,25;4.174,25;3.280,75;2.251,25;212,25;418,50
28.01.2019 12:30;28.01.2019 12:45;1.134,75;317,50;1.213,50;4.063,00;1.285,00;55,50;2.367,25;4.178,50;3.280,75;2.254,00;250,00;417,25
28.01.2019 12:45;28.01.2019 13:00;1.133,25;316,50;1.222,50;4.119,75;1.217,50;54,75;2.365,25;4.175,50;3.275,75;2.254,25;167,75;415,50
28.01.2019 13:00;28.01.2019 13:15;1.124,25;330,25;1.224,00;4.186,00;1.139,00;55,00;2.366,25;4.191,25;3.257,25;2.270,25;207,50;415,25
28.01.2019 13:15;28.01.2019 13:30;1.119,00;339,25;1.222,00;4.255,50;1.094,00;54,75;2.367,25;4.054,25;3.245,75;2.276,75;403,50;415,25
28.01.2019 13:30;28.01.2019 13:45;1.122,50;316,50;1.230,00;4.295,75;996,50;54,00;2.367,00;4.048,00;3.259,00;2.288,75;381,25;415,25
28.01.2019 13:45;28.01.2019 14:00;1.108,25;314,25;1.227,00;4.349,50;929,75;53,00;2.365,25;4.042,00;3.261,25;2.284,25;275,50;415,25
28.01.2019 14:00;28.01.2019 14:15;1.135,00;322,00;1.154,00;4.416,25;846,25;53,50;2.368,00;4.034,50;3.219,00;2.275,25;182,50;415,00
28.01.2019 14:15;28.01.2019 14:30;1.144,00;326,00;1.153,50;4.483,50;756,75;54,00;2.367,25;4.027,25;3.242,50;2.276,00;195,25;415,25
28.01.2019 14:30;28.01.2019 14:45;1.147,00;320,50;1.151,50;4.546,75;695,25;54,00;2.367,00;4.026,25;3.257,25;2.280,00;136,50;414,75
28.01.2019 14:45;28.01.2019 15:00;1.166,25;319,00;1.137,75;4.599,25;583,25;53,00;2.364,00;4.025,75;3.249,25;2.282,25;117,25;415,75
28.01.2019 15:00;28.01.2019 15:15;1.176,50;319,00;1.131,75;4.564,00;469,50;53,00;2.364,75;4.031,50;3.233,50;2.292,50;95,50;414,00
28.01.2019 15:15;28.01.2019 15:30;1.176,50;320,50;1.119,50;4.584,50;389,00;52,00;2.356,50;4.030,00;3.240,75;2.293,75;76,75;415,00
28.01.2019 15:30;28.01.2019 15:45;1.179,00;320,75;1.103,25;4.604,25;301,75;52,25;2.338,00;4.025,50;3.237,50;2.296,25;71,25;418,25
28.01.2019 15:45;28.01.2019 16:00;1.183,50;321,75;1.105,25;4.624,75;223,75;52,00;2.330,50;4.019,00;3.230,25;2.296,00;97,50;417,50
28.01.2019 16:00;28.01.2019 16:15;1.190,50;320,50;1.137,75;4.709,00;149,25;52,75;2.309,50;4.006,75;3.295,50;2.279,25;105,25;415,50
28.01.2019 16:15;28.01.2019 16:30;1.190,50;324,50;1.128,25;4.755,25;94,50;53,00;2.297,50;4.009,25;3.315,00;2.281,00;170,75;415,25
28.01.2019 16:30;28.01.2019 16:45;1.187,75;326,50;1.104,25;4.812,25;45,50;53,25;2.291,50;4.020,50;3.319,75;2.288,00;302,00;413,75
28.01.2019 16:45;28.01.2019 17:00;1.188,50;329,50;1.114,25;4.826,50;20,75;53,50;2.291,00;4.028,25;3.325,00;2.289,50;354,00;413,50
28.01.2019 17:00;28.01.2019 17:15;1.190,00;326,75;1.108,50;4.779,50;5,00;53,50;2.287,75;4.010,50;3.343,50;2.246,00;216,00;413,50
28.01.2019 17:15;28.01.2019 17:30;1.195,75;351,25;1.122,50;4.717,25;0,25;53,50;2.292,50;4.017,50;3.365,50;2.246,50;360,50;414,00
28.01.2019 17:30;28.01.2019 17:45;1.198,25;377,25;1.045,25;4.672,25;0,00;53,50;2.299,00;4.018,00;3.373,00;2.254,75;497,25;413,00
28.01.2019 17:45;28.01.2019 18:00;1.200,25;383,25;1.018,25;4.616,00;0,00;53,25;2.308,50;4.008,75;3.371,75;2.249,50;608,75;413,00
28.01.2019 18:00;28.01.2019 18:15;1.198,75;358,50;1.068,25;4.556,50;0,00;53,50;2.318,75;4.014,00;3.382,50;2.250,00;487,25;412,50
28.01.2019 18:15;28.01.2019 18:30;1.196,00;361,50;1.082,00;4.499,00;0,25;53,25;2.335,25;4.024,25;3.382,00;2.252,50;487,50;414,25
28.01.2019 18:30;28.01.2019 18:45;1.198,25;368,50;1.029,75;4.407,75;0,00;53,50;2.350,75;4.013,75;3.386,75;2.256,50;501,75;414,75
28.01.2019 18:45;28.01.2019 19:00;1.199,50;350,75;1.052,75;4.353,75;0,00;53,00;2.361,50;4.016,00;3.390,00;2.256,25;480,50;412,75
28.01.2019 19:00;28.01.2019 19:15;1.194,75;375,25;1.036,00;4.362,00;0,00;53,00;2.365,25;4.016,75;3.388,25;2.250,25;423,75;413,75
28.01.2019 19:15;28.01.2019 19:30;1.198,00;382,00;1.018,25;4.372,50;0,00;53,00;2.365,00;4.013,25;3.388,50;2.250,25;294,50;413,25
28.01.2019 19:30;28.01.2019 19:45;1.195,00;375,25;1.092,75;4.394,75;0,00;53,50;2.364,75;4.016,75;3.376,00;2.241,25;230,25;414,50
28.01.2019 19:45;28.01.2019 20:00;1.194,50;352,00;1.092,50;4.393,50;0,00;53,75;2.357,50;4.007,50;3.365,75;2.240,75;176,50;414,50
28.01.2019 20:00;28.01.2019 20:15;1.190,25;374,75;1.118,50;4.399,75;0,00;54,00;2.365,75;3.988,75;3.362,25;2.211,25;167,50;412,25
28.01.2019 20:15;28.01.2019 20:30;1.186,25;327,50;1.047,00;4.345,50;0,00;53,75;2.365,25;3.928,50;3.319,00;2.201,25;177,75;413,25
28.01.2019 20:30;28.01.2019 20:45;1.190,50;330,25;936,00;4.259,50;0,00;54,00;2.365,75;3.884,00;3.247,00;2.187,75;88,75;412,00
28.01.2019 20:45;28.01.2019 21:00;1.193,00;329,75;893,25;4.232,00;0,00;54,25;2.362,75;3.832,75;3.191,75;2.174,25;73,75;413,00
28.01.2019 21:00;28.01.2019 21:15;1.192,00;332,00;949,75;4.210,75;0,00;54,50;2.368,75;3.837,25;3.154,00;2.107,75;142,50;413,25
28.01.2019 21:15;28.01.2019 21:30;1.186,50;330,50;931,75;4.193,25;0,00;54,25;2.367,75;3.830,25;3.138,75;2.096,75;104,00;414,75
28.01.2019 21:30;28.01.2019 21:45;1.185,50;328,75;851,25;4.183,75;0,00;54,00;2.366,50;3.829,00;3.101,75;2.090,25;62,25;413,25
28.01.2019 21:45;28.01.2019 22:00;1.185,50;328,00;847,25;4.175,25;0,00;54,00;2.359,00;3.825,75;3.050,25;2.072,75;44,25;414,50
28.01.2019 22:00;28.01.2019 22:15;1.182,00;344,25;805,75;4.115,50;0,00;53,25;2.366,00;3.826,75;3.005,75;2.085,50;140,75;414,25
28.01.2019 22:15;28.01.2019 22:30;1.177,50;335,75;812,50;4.132,25;0,00;52,75;2.367,50;3.820,25;3.001,25;2.080,75;79,50;413,50
28.01.2019 22:30;28.01.2019 22:45;1.175,25;333,25;801,00;4.132,50;0,00;53,00;2.362,75;3.831,00;2.990,75;2.059,50;50,50;414,00
28.01.2019 22:45;28.01.2019 23:00;1.175,25;340,25;751,25;4.091,75;0,00;52,75;2.365,00;3.820,75;2.986,75;2.021,00;69,50;414,25
28.01.2019 23:00;28.01.2019 23:15;1.173,75;344,00;750,50;4.074,25;0,00;53,25;2.369,00;3.788,75;2.927,00;2.015,75;59,00;416,50
28.01.2019 23:15;28.01.2019 23:30;1.174,75;338,75;745,25;4.060,00;0,00;53,25;2.369,00;3.779,75;2.890,50;1.980,25;44,00;419,00
28.01.2019 23:30;28.01.2019 23:45;1.167,75;346,75;850,50;4.069,75;0,00;53,25;2.366,75;3.777,00;2.881,00;1.959,75;59,75;417,25
28.01.2019 23:45;29.01.2019 00:00;1.170,25;345,75;827,25;4.090,50;0,00;53,50;2.362,00;3.767,25;2.873,75;1.917,75;12,50;417,75
29.01.2019 00:00;29.01.2019 00:15;1.169,25;351,50;787,25;4.135,25;0,00;53,75;2.366,00;3.763,75;2.868,50;1.889,25;31,25;413,50
29.01.2019 00:15;29.01.2019 00:30;1.165,75;338,50;767,25;4.174,25;0,00;53,75;2.360,00;3.738,00;2.846,00;1.883,00;18,75;413,75
29.01.2019 00:30;29.01.2019 00:45;1.166,25;340,00;670,50;4.226,50;0,00;53,75;2.362,50;3.713,50;2.804,50;1.849,25;23,25;416,75
29.01.2019 00:45;29.01.2019 01:00;1.167,75;345,00;624,25;4.227,50;0,00;54,25;2.360,75;3.642,25;2.797,00;1.839,75;22,25;416,75
29.01.2019 01:00;29.01.2019 01:15;1.160,75;362,75;626,00;4.244,75;0,00;54,25;2.366,75;3.571,00;2.770,25;1.880,25;101,50;415,00
29.01.2019 01:15;29.01.2019 01:30;1.159,75;336,25;703,75;4.245,75;0,00;54,25;2.360,75;3.538,75;2.786,50;1.863,50;42,25;409,50
29.01.2019 01:30;29.01.2019 01:45;1.162,00;336,50;758,75;4.282,25;0,00;54,25;2.352,75;3.549,00;2.781,00;1.862,75;16,50;417,75
29.01.2019 01:45;29.01.2019 02:00;1.165,50;336,50;839,75;4.267,50;0,00;54,25;2.349,75;3.530,50;2.770,00;1.851,25;12,50;416,00
29.01.2019 02:00;29.01.2019 02:15;1.162,25;354,75;739,50;4.215,25;0,00;54,25;2.365,50;3.545,25;2.778,50;1.823,25;55,00;416,75
29.01.2019 02:15;29.01.2019 02:30;1.166,25;353,25;701,00;4.212,75;0,00;54,25;2.363,50;3.543,75;2.823,00;1.835,00;24,25;414,75
29.01.2019 02:30;29.01.2019 02:45;1.166,00;358,25;702,50;4.190,25;0,00;54,25;2.365,75;3.548,75;2.827,00;1.851,25;44,25;407,00
29.01.2019 02:45;29.01.2019 03:00;1.164,50;349,25;732,25;4.148,50;0,00;54,25;2.359,00;3.521,75;2.833,75;1.853,75;27,50;410,75
29.01.2019 03:00;29.01.2019 03:15;1.163,25;358,25;746,50;4.132,50;0,00;54,25;2.368,25;3.516,50;2.852,75;1.864,00;95,25;414,50
29.01.2019 03:15;29.01.2019 03:30;1.168,75;348,00;789,00;4.126,75;0,00;54,25;2.366,75;3.512,50;2.885,75;1.882,50;25,00;414,50
29.01.2019 03:30;29.01.2019 03:45;1.167,50;344,00;770,50;4.157,00;0,00;54,25;2.363,50;3.515,25;2.884,25;1.909,25;27,75;404,75
29.01.2019 03:45;29.01.2019 04:00;1.172,75;345,00;650,00;4.146,50;0,00;54,25;2.367,25;3.520,50;2.901,25;1.924,25;19,75;411,50
29.01.2019 04:00;29.01.2019 04:15;1.168,00;341,25;555,50;4.186,00;0,00;54,25;2.361,25;3.545,25;2.978,50;1.965,25;7,25;398,50
29.01.2019 04:15;29.01.2019 04:30;1.167,00;340,25;570,50;4.146,50;0,00;54,25;2.356,75;3.569,75;3.010,50;1.978,00;6,50;409,00
29.01.2019 04:30;29.01.2019 04:45;1.169,50;346,75;611,50;4.086,25;0,00;54,25;2.367,50;3.585,00;3.038,50;1.984,75;16,50;418,00
29.01.2019 04:45;29.01.2019 05:00;1.169,00;337,75;795,50;3.986,75;0,00;54,00;2.361,25;3.612,25;3.102,50;2.017,50;28,25;411,00
29.01.2019 05:00;29.01.2019 05:15;1.175,50;347,25;807,75;3.893,00;0,00;54,25;2.351,25;3.690,25;3.166,00;2.068,50;25,75;409,00
29.01.2019 05:15;29.01.2019 05:30;1.175,50;347,50;772,25;3.825,75;0,00;54,25;2.360,75;3.739,50;3.229,75;2.100,75;44,25;412,00
29.01.2019 05:30;29.01.2019 05:45;1.178,75;350,00;636,00;3.765,25;0,00;54,25;2.364,75;3.709,75;3.342,25;2.130,75;114,50;408,25
29.01.2019 05:45;29.01.2019 06:00;1.177,50;377,75;581,25;3.654,75;0,00;54,25;2.369,00;3.681,75;3.472,50;2.153,25;249,25;410,25
29.01.2019 06:00;29.01.2019 06:15;1.180,50;379,25;631,75;3.638,25;0,00;53,75;2.364,75;3.663,00;3.594,25;2.183,00;173,50;410,00
29.01.2019 06:15;29.01.2019 06:30;1.181,25;379,50;658,25;3.512,25;0,00;54,25;2.370,00;3.664,75;3.709,50;2.295,25;322,75;404,50
29.01.2019 06:30;29.01.2019 06:45;1.179,50;395,75;627,50;3.443,00;0,00;54,25;2.370,00;3.673,75;3.780,50;2.427,25;768,75;411,75
29.01.2019 06:45;29.01.2019 07:00;1.180,00;439,50;602,00;3.416,75;0,00;53,75;2.368,75;3.681,25;3.862,50;2.469,00;927,75;410,25
29.01.2019 07:00;29.01.2019 07:15;1.191,00;458,75;621,25;3.332,25;0,00;53,75;2.365,00;3.686,50;3.964,00;2.576,50;1.043,25;407,75
29.01.2019 07:15;29.01.2019 07:30;1.196,25;465,50;692,25;3.204,00;0,00;53,75;2.369,00;3.691,75;4.011,00;2.631,25;1.213,50;406,75
29.01.2019 07:30;29.01.2019 07:45;1.203,25;504,25;709,00;3.124,25;0,25;53,75;2.370,00;3.676,50;4.041,00;2.669,00;1.349,75;408,50
29.01.2019 07:45;29.01.2019 08:00;1.204,25;522,50;690,00;3.052,50;3,25;53,75;2.370,25;3.662,25;4.073,25;2.738,75;1.319,50;430,75
29.01.2019 08:00;29.01.2019 08:15;1.204,75;434,25;753,75;2.981,75;17,25;53,75;2.344,50;3.678,50;4.094,00;2.751,75;1.003,50;428,50
29.01.2019 08:15;29.01.2019 08:30;1.207,25;476,75;758,25;2.931,50;52,00;53,50;2.356,50;3.753,25;4.089,75;2.697,75;1.015,50;404,25
29.01.2019 08:30;29.01.2019 08:45;1.201,50;456,75;770,25;2.810,50;107,50;53,25;2.371,75;3.776,00;4.078,25;2.681,50;1.095,75;413,75
29.01.2019 08:45;29.01.2019 09:00;1.203,50;470,25;827,00;2.675,25;177,75;53,00;2.370,50;3.784,25;4.053,50;2.680,50;1.028,50;416,00
29.01.2019 09:00;29.01.2019 09:15;1.197,25;454,00;872,50;2.552,00;268,00;53,25;2.367,25;3.774,25;4.038,75;2.669,25;663,50;415,75
29.01.2019 09:15;29.01.2019 09:30;1.194,25;477,00;887,50;2.406,00;354,50;53,00;2.371,25;3.780,00;4.021,50;2.674,50;652,75;412,25
29.01.2019 09:30;29.01.2019 09:45;1.206,75;487,25;906,50;2.288,00;448,00;53,00;2.370,25;3.770,50;4.002,25;2.697,00;656,25;413,00
29.01.2019 09:45;29.01.2019 10:00;1.212,00;472,25;945,00;2.177,25;548,50;52,75;2.370,00;3.782,75;3.985,25;2.709,00;554,50;413,00
29.01.2019 10:00;29.01.2019 10:15;1.209,50;514,50;949,00;2.118,50;670,75;52,75;2.372,00;3.791,25;3.966,00;2.724,50;530,75;412,75
29.01.2019 10:15;29.01.2019 10:30;1.211,75;502,75;992,25;2.074,00;831,25;52,75;2.369,00;3.798,50;3.944,75;2.725,75;498,25;414,75
29.01.2019 10:30;29.01.2019 10:45;1.209,00;486,50;1.009,25;2.067,75;961,25;53,00;2.366,75;3.797,00;3.876,25;2.731,50;486,25;416,25
29.01.2019 10:45;29.01.2019 11:00;1.212,75;451,25;1.065,00;2.029,75;1.117,50;53,50;2.357,00;3.821,75;3.878,50;2.727,50;386,75;415,75
29.01.2019 11:00;29.01.2019 11:15;1.208,50;403,25;1.093,50;1.960,00;1.273,50;53,50;2.346,00;3.815,75;3.870,25;2.705,00;174,25;414,75
29.01.2019 11:15;29.01.2019 11:30;1.211,75;380,50;1.083,25;1.940,25;1.410,25;53,25;2.337,50;3.760,00;3.856,25;2.691,25;127,00;413,00
29.01.2019 11:30;29.01.2019 11:45;1.210,00;393,75;1.090,75;1.951,50;1.532,75;53,50;2.347,00;3.712,50;3.827,25;2.678,25;93,00;411,50
29.01.2019 11:45;29.01.2019 12:00;1.204,50;406,25;1.108,75;1.963,50;1.629,00;53,00;2.349,50;3.714,25;3.790,75;2.629,00;83,25;413,00
29.01.2019 12:00;29.01.2019 12:15;1.200,50;434,25;1.063,25;1.948,00;1.707,00;53,25;2.367,50;3.757,50;3.770,25;2.561,50;285,25;415,00
29.01.2019 12:15;29.01.2019 12:30;1.196,25;420,25;1.008,75;1.923,75;1.742,25;53,75;2.369,25;3.773,25;3.739,75;2.563,75;264,50;416,25
29.01.2019 12:30;29.01.2019 12:45;1.189,00;439,75;993,00;1.893,00;1.773,75;54,00;2.369,50;3.792,00;3.735,50;2.583,00;261,50;417,25
29.01.2019 12:45;29.01.2019 13:00;1.189,75;418,75;959,25;1.905,25;1.786,50;53,50;2.365,25;3.836,75;3.723,50;2.583,75;179,50;416,25
29.01.2019 13:00;29.01.2019 13:15;1.189,50;409,00;938,75;1.954,00;1.811,75;53,00;2.368,50;3.844,50;3.722,25;2.643,25;272,00;414,00
29.01.2019 13:15;29.01.2019 13:30;1.189,25;393,50;931,75;1.945,25;1.773,75;53,25;2.368,75;3.841,50;3.714,00;2.694,25;381,00;413,75
29.01.2019 13:30;29.01.2019 13:45;1.183,00;392,25;933,00;1.890,75;1.750,75;53,00;2.368,25;3.838,25;3.718,50;2.723,50;357,25;413,50
29.01.2019 13:45;29.01.2019 14:00;1.186,25;374,50;944,50;1.859,00;1.661,75;53,00;2.365,25;3.840,75;3.711,75;2.760,75;261,25;413,00
29.01.2019 14:00;29.01.2019 14:15;1.183,75;376,50;922,50;1.790,00;1.573,75;53,50;2.367,50;3.842,75;3.727,50;2.762,75;404,75;413,00
29.01.2019 14:15;29.01.2019 14:30;1.188,75;379,75;872,25;1.748,25;1.462,50;53,25;2.369,25;3.837,50;3.750,50;2.766,00;522,25;411,75
29.01.2019 14:30;29.01.2019 14:45;1.187,25;378,25;907,25;1.682,25;1.343,25;53,25;2.367,50;3.807,25;3.753,75;2.788,25;633,00;413,25
29.01.2019 14:45;29.01.2019 15:00;1.188,75;415,75;1.016,25;1.610,00;1.203,50;53,50;2.363,75;3.817,75;3.753,25;2.815,50;669,75;411,50
29.01.2019 15:00;29.01.2019 15:15;1.179,00;422,50;985,50;1.550,00;1.065,00;53,50;2.364,50;3.814,75;3.769,75;2.785,25;694,75;412,75
29.01.2019 15:15;29.01.2019 15:30;1.181,25;472,75;924,75;1.491,50;873,75;53,75;2.368,50;3.817,75;3.775,25;2.795,75;722,50;412,75
29.01.2019 15:30;29.01.2019 15:45;1.175,75;480,50;874,75;1.417,50;720,25;53,75;2.369,50;3.816,75;3.777,00;2.815,00;795,00;413,00
